14
0	0	0

2	1	0	0.625
2	3	0	0.773
2	4	0	0.502
2	9	0	0.773
3	2	0	0.5
3	7	0	0.25
3	9	0	0.625
4	1	0	0.352
4	13	0	0.75
5	1	0	-0.5
5	3	0	-0.773
5	4	0	-0.773
5	6	0	0.75
6	1	0	-0.648
7	1	0	0.648
7	2	0	0.648
7	9	0	0.773
7	10	0	0.625
8	7	0	-0.5
8	9	0	-0.366
9	1	0	0.648
9	7	0	0.648
9	12	0	0.625
10	1	0	0.5
10	2	0	0.502
10	7	0	0.634
10	9	0	0.625
11	1	0	-0.5
12	5	0	-0.625
13	1	0	-0.634
14	1	0	0.498
