15
1	1	1
5
1	6	0	-0.25
1	13	0	0.25
2	8	0	0.25
3	4	0	0.5
3	7	0	0.25
3	9	0	0.25
4	7	0	-0.25
4	8	0	0.5
4	10	0	-0.5
5	1	0	-0.75
5	2	0	0.25
5	4	0	0.25
5	7	0	0.25
5	15	0	-0.5
6	2	0	0.25
6	9	0	0.25
6	15	0	0.5
7	6	0	-0.5
7	8	0	0.5
7	9	0	0.25
7	11	0	0.25
7	15	0	-0.25
8	7	0	-0.75
8	9	0	0.5
10	9	0	0.5
11	8	0	0.25
11	9	0	0.25
12	8	0	-1.0
13	1	0	0.5
13	4	0	-0.25
13	9	0	0.25
13	10	0	-0.5
14	11	0	-0.25
14	12	0	-0.25
14	13	0	0.25
15	13	0	0.7
