23
0	0	0

1	2	0	0.85
1	3	0	-0.2
3	6	0	-0.73
4	6	0	0.85
5	2	0	-0.9
5	6	0	0.85
6	10	0	1.0
7	2	0	-0.85
8	1	0	0.9
9	10	0	-0.73
10	1	0	0.3
10	18	0	0.2
11	10	0	0.73
12	2	0	-0.5
12	6	0	1.0
12	11	0	1.0
12	13	0	-0.55
12	15	0	0.35
12	17	0	1.0
12	19	0	0.58
13	2	0	-0.73
14	2	0	-0.9
15	2	0	-1.0
15	19	0	0.5
15	21	0	0.95
16	10	0	-0.58
17	10	0	0.65
18	19	0	0.65
19	20	0	1.0
20	8	0	0.73
21	20	0	0.5
22	2	0	-1.0
22	19	0	0.2
22	21	0	0.1
22	23	0	0.1
23	20	0	0.2
