           1   1.48354006    
 0.3631641	 0.36316410
 0.2620894	 0.22613867
 0.3938065	 0.32078287
 0.1757554	 0.11786585
 0.2958153	 0.23455122
 0.0930972	 0.09309725
-0.0022752	 0.00391886
 0.1201985	 0.12019847
 0.3005289	 0.27995622
 0.3362370	 0.24505769
 0.3205141	 0.26100019
 0.4435296	 0.29924616
