           1   5.13488913    
-0.2914288	-0.20424193
-0.2002912	-0.06152169
-0.2070337	-0.07489930
-0.1711364	-0.08370774
-0.1482256	-0.06079697
-0.2906228	-0.20319414
 0.2550995	 0.09398299
 0.4300060	 0.10616095
 0.2221086	 0.09054464
-0.1813555	-0.06386618
 0.0439622	 0.03097158
 0.1273570	 0.05666432
-0.2374578	-0.09586431
 0.0646755	 0.05605141
 0.0433022	 0.01767572
 0.1079127	 0.04905438
 0.0860283	 0.00949842
 0.2029042	 0.07390244
 0.0589090	 0.02384623
 0.2356421	 0.10234268
 0.0287470	 0.02247655
 0.0854216	 0.02186578
 0.1421982	 0.06324472
 0.1294497	 0.04108432
-0.0588152	-0.01615570
 0.0209015	 0.04258014
 0.0048190	 0.02649769
-0.1961945	-0.07514520
-0.0722622	-0.01578280
 0.0761360	 0.03730106
 0.2565646	 0.08194917
