           1   4.17724323    
 0.0548939	 0.03728203
 0.2709185	 0.06495515
 0.0445254	 0.03014941
-0.0360185	-0.03601852
 0.0587063	 0.02538874
 0.0964967	 0.08002850
 0.1523678	 0.03640888
 0.1523678	 0.03640888
 0.0479198	 0.04791979
 0.3083321	 0.09145867
 0.3293645	 0.12708125
-0.3865299	-0.16117015
 0.1110584	 0.03441164
 0.1269152	 0.09796621
 0.4218345	 0.22518137
 0.2524432	 0.12589282
 0.1519063	 0.05940670
 0.2554891	 0.09129470
 0.1977982	 0.14245813
 0.1960451	 0.15924098
 0.1226804	 0.07710847
-0.1347518	-0.09975736
 0.0569747	 0.04118049
 0.0526474	 0.02508057
 0.0918893	 0.09188931
 0.0925776	 0.06501085
 0.1166480	 0.05783449
